doc_document_id,doc_article_url,doc_title,doc_published_at,doc_published_date,doc_user_added,doc_user_analysis,doc_dexter_url,doc_country,doc_item_num,doc_medium,doc_medium_type,doc_medium_group,doc_parent_org,doc_topic,doc_topic_group,doc_origin,doc_origin_group,doc_author_name,doc_author_type,doc_analysis_nature,doc_flagged,doc_flag_notes,source_source_type,source_source_name,source_gender,source_race,source_source_age,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code,source_function,source_role,source_quoted,source_photographed,source_document_source_id
63116,http://www.iol.co.za/man-held-after-hijacking-1.1799888,Man held after hijacking,42003.38889,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63116,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87115
63119,http://www.enca.com/south-africa/man-wanted-soweto-murders-arrested,Man wanted for Soweto murders is arrested,42000.46411,2014/12/27,,,https://mma-dexter.code4sa.org/articles/63119,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87117
63125,http://www.iol.co.za/hiker-found-dead-at-tugela-falls-1.1800068,Hiker found dead at Tugela Falls,42003.60347,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63125,South Africa,,IOL,online,IOL,IOL,,,,,ZAINUL DAWOOD and Kamcilla Pillay,Journalist,anchor,,,person,Thulani Zwane,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87119
63129,http://www.news24.com/SouthAfrica/News/Cop-shooter-arrested-in-Jhb-20141228,Cop shooter arrested in Jhb,42001.91181,2014/12/28,,,https://mma-dexter.code4sa.org/articles/63129,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Wayne Minnaar,Male,Coloured,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87122
63147,http://www.iol.co.za/early-retirement-deal-for-hawks-boss-1.1799315,Early retirement deal for Hawks boss?,42000.95208,2014/12/27,,,https://mma-dexter.code4sa.org/articles/63147,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Riah Phiyega,Female,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87134
63147,http://www.iol.co.za/early-retirement-deal-for-hawks-boss-1.1799315,Early retirement deal for Hawks boss?,42000.95208,2014/12/27,,,https://mma-dexter.code4sa.org/articles/63147,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Moses Dlamini,Male,Black,,Justice System,10,Justice System,10,,,quoted,,87135
63149,http://www.sabc.co.za/news/a/a29f4d8046a7f2539aceffebb421462c/N1-closed-for-mother-goose-and-her-goslings-to-cross-freeway-20142212,N1 closed for mother goose and her goslings to cross freeway,41995.56875,2014/12/22,,,https://mma-dexter.code4sa.org/articles/63149,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Wayne Minnaar,Male,Coloured,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87136
63150,http://www.iol.co.za/news/crime-courts/soweto-mob-justice-victim-dies-1.1799658,Soweto mob justice victim dies,42002.51389,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63150,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Officer Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87137
63150,http://www.iol.co.za/news/crime-courts/soweto-mob-justice-victim-dies-1.1799658,Soweto mob justice victim dies,42002.51389,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63150,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87138
63161,http://www.iol.co.za/another-cape-serial-killer-victim-found-1.1797717,Another Cape serial killer victim found,41993.52431,2014/12/20,,,https://mma-dexter.code4sa.org/articles/63161,South Africa,,IOL,online,IOL,IOL,,,,,Caryn Dolley,Journalist,anchor,,,person,Andrè Traut,Male,,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87144
63166,http://www.iol.co.za/body-found-in-open-field-1.1799893,Body found in open field,42003.39097,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63166,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Officer Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87145
63166,http://www.iol.co.za/body-found-in-open-field-1.1799893,Body found in open field,42003.39097,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63166,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87146
63174,http://www.iol.co.za/news/politics/hawks-not-investigating-nkandla-matter-1.1800074,Hawks not investigating Nkandla matter,42003.60764,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63174,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Captain Paul Ramaloko,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87152
63174,http://www.iol.co.za/news/politics/hawks-not-investigating-nkandla-matter-1.1800074,Hawks not investigating Nkandla matter,42003.60764,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63174,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Paul Ramaloko,Male,Black,,Other justice system organisation not listed,10.14,Justice System,10,,,quoted,,87153
63187,http://www.iol.co.za/news/south-africa/north-west/six-drown-in-rustenburg-1.1799767,Six drown in Rustenburg,42002.65833,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63187,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Sabata Mokgwabona,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87169
63197,http://www.news24.com/SouthAfrica/News/RTI-delay-a-stalling-tactic-20141229,RTI delay a stalling tactic,42002.48889,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63197,South Africa,,News24,online,News24,News24,,,,,Unknown,Unknown,anchor,,,person,Thulani Zwane,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87177
63202,http://www.iol.co.za/cape-s-black-weekend-claims-23-lives-1.1797976,Cape's black weekend claims 23 lives,41995.36736,2014/12/22,,,https://mma-dexter.code4sa.org/articles/63202,South Africa,,IOL,online,IOL,IOL,,,,,Nontando Mposo,Journalist,anchor,,,person,Wayne Minnaar,Male,Coloured,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87179
63206,http://www.iol.co.za/cops-search-for-north-west-rapist-1.1796612,Cops search for North West rapist,41990.65208,2014/12/17,,,https://mma-dexter.code4sa.org/articles/63206,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Lethunya Mmuroa,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87187
63209,http://www.news24.com/SouthAfrica/News/2-arrested-for-hijacking-in-Dobsonville-20141225,2 arrested for hijacking in Dobsonville,41998.37222,2014/12/25,,,https://mma-dexter.code4sa.org/articles/63209,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87193
63220,http://www.citypress.co.za/news/woman-arrested-r7m-tik-seized,"Woman arrested, R7m of tik seized",41997.36667,2014/12/24,,,https://mma-dexter.code4sa.org/articles/63220,South Africa,,City Press,print - weekly,City Press,City Press,,,,,on charges relating to dealing in drugs. - Sapa,Journalist,anchor,,,person,Tembinkosi Kinana,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87199
63226,http://citizen.co.za/299907/teens-court-toy-gun-robbery/,Teens in court for toy gun robbery,42002.66528,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63226,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87204
63228,http://www.iol.co.za/news/crime-courts/ruling-on-abandoned-child-s-fate-1.1799638,Ruling on abandoned child s fate,42002.47986,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63228,South Africa,,IOL,online,IOL,IOL,,,,,Raphael Wolf,Unknown,anchor,,,person,Stephen Knapp,Male,White,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87206
63232,http://citizen.co.za/299922/woman-court-boyfriend-killed/,Woman in court after boyfriend killed,42002.69861,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63232,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Lethunya Mmuroa,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87207
63233,http://www.iol.co.za/news/crime-courts/killer-cop-who-drank-diesel-dies-1.1800309,Killer cop who drank diesel dies,42004.36111,2014/12/31,,,https://mma-dexter.code4sa.org/articles/63233,South Africa,,IOL,online,IOL,IOL,,,,,Sihle Manda and Sharika Regchand,Journalist,anchor,,,person,Thulani Zwane,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87209
63234,http://citizen.co.za/299225/man-expected-appear-court-sons-murder/,Man expected to appear in court for son s murder,42006.21109,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63234,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Sabata Mokgwabona,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87210
63238,http://www.iol.co.za/eleven-die-on-sa-roads-1.1798329,Festive season death toll at 25 - KwaZulu-Natal,42006.27352,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63238,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Officer Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87215
63238,http://www.iol.co.za/eleven-die-on-sa-roads-1.1798329,Festive season death toll at 25 - KwaZulu-Natal,42006.27352,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63238,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87218
63245,http://www.sabc.co.za/news/a/c4f8750046c612e28841fbc458cb8b54/Cop-arrested-after-asking-for-bribe,Cop arrested after asking for bribe,42005.38333,2015/01/01,,,https://mma-dexter.code4sa.org/articles/63245,South Africa,,SABC News,online,SABC News,SABC,,,,,Sapa,Agency,anchor,,,person,Kay Makhubela,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87222
63257,http://www.news24.com/SouthAfrica/News/2-men-stabbed-to-death-in-North-West-20150102,2 men stabbed to death in North West,42006.68333,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63257,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Sabata Mokgwabona,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87229
63277,http://citizen.co.za/301238/kzn-man-arrested-for-murder/,KZN man arrested for murder,42006.92709,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63277,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Jackson Manatha,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87244
63286,http://www.sabc.co.za/news/a/0ade9e8046c7149c8f11ffc458cb8b54/Missing-six-year-old-KZN-girl-found-dead-20150101,Missing six-year-old KZN girl found dead,42005,2015/01/01,,,https://mma-dexter.code4sa.org/articles/63286,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,Thulani Zwane,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87250
63287,http://citizen.co.za/300829/man-shot-dead-free-state-farm/,Man shot dead on Free State farm,42005.48056,2015/01/01,,,https://mma-dexter.code4sa.org/articles/63287,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Livhuhani Hani,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87251
63293,http://www.news24.com/SouthAfrica/News/Man-in-court-over-murder-of-14-year-old-20141230,Man in court over murder of 14-year-old,42003.75486,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63293,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Sabata Mokgwabona,Male,Black,,South African Police Service - SAPS,10.6,Justice System,10,,,quoted,,87256
63055,http://www.iol.co.za/capetimes/road-to-work-led-to-death-1.1799812,Road to work led to death,42003.26458,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63055,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Maggie Rowley,Female,,,Other corporation not listed,13.19,Corporations,13,,,quoted,,87063
63146,http://www.news24.com/SouthAfrica/News/DA-Ramaphosa-must-answer-over-power-cut-threats-20141216,DA: Ramaphosa must answer over power cut threats,41989.91736,2014/12/16,,,https://mma-dexter.code4sa.org/articles/63146,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Andrew Etzinger,Male,White,,Eskom,13.4,Corporations,13,,,quoted,,87132
62817,http://www.iol.co.za/news/south-africa/western-cape/ancwl-slams-ukuthwala-1.1796707,ANCWL slams ukuthwala - Western Cape,42006.60219,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62817,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Angie Motshekga,Female,Black,,Department of Basic Education,1.7,National Government,1,,,quoted,,86910
62824,http://www.citypress.co.za/news/70-000-killed-syria-2014-monitor,More than 70 000 killed in Syria in 2014 monitor,42005.62569,2015/01/01,,,https://mma-dexter.code4sa.org/articles/62824,South Africa,,City Press,print - weekly,City Press,City Press,,,,,"ops, according to the Twitter account. - Reuters",Journalist,anchor,,,person,Bashar al-Assad,Male,,,Department of Performance Monitoring and Evaluation & Administration,1.3,National Government,1,,,quoted,,86915
62829,http://citizen.co.za/300330/maths-physics-results-worse-2013-umalusi/,"Maths, Physics results worse than 2013 Umalusi",42003.70694,2014/12/30,,,https://mma-dexter.code4sa.org/articles/62829,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Bathabile Dlamini,Female,Black,,Department of Social Development,1.29,National Government,1,,,quoted,,86919
62846,http://www.news24.com/World/News/Not-much-chance-of-Congress-stopping-Cuba-policy-20141218,Not much chance of Congress stopping Cuba policy,41992.28403,2014/12/19,,,https://mma-dexter.code4sa.org/articles/62846,South Africa,,News24,online,News24,News24,,,,,AP,Journalist,anchor,,,person,Barack Obama,Male,Black,,"Ministry of Tourism, Environment and Natural Resources",1.21,National Government,1,,,quoted,,86930
62863,http://www.citypress.co.za/politics/du-preez-personal-attack-zuma-racist,Du Preez personal attack on Zuma racist,42004.33356,2014/12/31,,,https://mma-dexter.code4sa.org/articles/62863,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Unknown,Unknown,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,86937
62880,http://www.sabc.co.za/news/a/80964f0046b0cdd29419fd1065778112/RTMC-chief-bemoans-road-fatalities-20142512,RTMC chief bemoans road fatalities,41998.5,2014/12/25,,,https://mma-dexter.code4sa.org/articles/62880,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Dipuo Peters,Female,Black,,Department of Transport,1.34,National Government,1,,,quoted,,86945
62892,http://citizen.co.za/299987/6000-children-zumas-nkandla-party/,6000 children at Zuma s Nkandla party,42006.72947,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62892,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,86952
62900,http://www.sabc.co.za/news/a/6eb5be0046a8b580bc2dfd20c94a451f/26-die-on-SA-roads-since-Sunday-20142212,26 die on SA roads since Sunday,42006.73735,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62900,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,Donald Grant,Male,White,,Department of Basic Education,1.7,National Government,1,,,quoted,,86960
62929,http://www.citypress.co.za/news/zuma-improvements-store-2015,Zuma: More improvements in store for 2015,42004.64722,2014/12/31,,,https://mma-dexter.code4sa.org/articles/62929,South Africa,,City Press,print - weekly,City Press,City Press,,,,,"of unity and co-operation, said Zuma. - Sapa",Journalist,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,86984
62943,http://www.sabc.co.za/news/a/e8cf8600469f0ea7a183f936c8191a9f/More-than-200-people-die-on-SA-roads-&nbsp,More than 200 people die on SA roads,41992.69792,2014/12/19,,,https://mma-dexter.code4sa.org/articles/62943,South Africa,,SABC News,online,SABC News,SABC,,,,,Wisani Makhubele,Journalist,anchor,,,person,Obed SIbasa,Male,,,Department of Police,1.23,National Government,1,,,quoted,,86992
62949,http://www.iol.co.za/deadly-e-coli-levels-found-in-cape-river-1.1787022,Deadly E.coli levels found in Cape river - Western Cape,42006.90567,2015/01/02,,,https://mma-dexter.code4sa.org/articles/62949,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Wilmot James,Male,White,,Department of Health,1.15,National Government,1,,,quoted,,86998
62972,http://www.citypress.co.za/news/zuma-donates-r50-000-pocket-uniforms,Zuma donates R50 000 for uniforms,41996.625,2014/12/23,,,https://mma-dexter.code4sa.org/articles/62972,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Zinhle Mapumulo,Journalist,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87015
62982,http://www.iol.co.za/attack-could-cost-sony-500m-experts-1.1797703,Attack could cost Sony $500m - experts,41993.47431,2014/12/20,,,https://mma-dexter.code4sa.org/articles/62982,South Africa,,IOL,online,IOL,IOL,,,,,Veronique DuPont,Journalist,anchor,,,person,Barack Obama,Male,Black,,"Ministry of Tourism, Environment and Natural Resources",1.21,National Government,1,,,quoted,,87021
62986,http://www.citypress.co.za/news/zuma-5th-wife-statement-misunderstood-presidency,Zuma 5th wife statement misunderstood presidency,41998.375,2014/12/25,,,https://mma-dexter.code4sa.org/articles/62986,South Africa,,City Press,print - weekly,City Press,City Press,,,,,ne was quoted as saying by the newspaper. - Sapa,Journalist,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87024
62986,http://www.citypress.co.za/news/zuma-5th-wife-statement-misunderstood-presidency,Zuma 5th wife statement misunderstood presidency,41998.375,2014/12/25,,,https://mma-dexter.code4sa.org/articles/62986,South Africa,,City Press,print - weekly,City Press,City Press,,,,,ne was quoted as saying by the newspaper. - Sapa,Journalist,anchor,,,person,Mac Maharaj,Male,Indian,,Presidency,1.1,National Government,1,,,quoted,,87025
62989,http://www.iol.co.za/news/politics/senior-anc-official-botha-dies-1.1799581,Senior ANC official Botha dies,42002.45,2014/12/29,,,https://mma-dexter.code4sa.org/articles/62989,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Bathabile Dlamini,Female,Black,,Department of Social Development,1.29,National Government,1,,,quoted,,87026
62990,http://www.news24.com/SouthAfrica/Politics/Zuma-admits-health-took-a-knock-20141222,Zuma admits health took a knock,41995.20833,2014/12/22,,,https://mma-dexter.code4sa.org/articles/62990,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87027
62994,http://mg.co.za/article/2014-12-29-qa-what-happened-to-airasia-flight-qz8501,Q&A: What happened to AirAsia flight QZ8501?,42002.46806,2014/12/29,,,https://mma-dexter.code4sa.org/articles/62994,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Bhavan Jaipragas,Journalist,anchor,,,person,Clayson Monyela,Male,Black,,Department of International Relations and Cooperation,1.19,National Government,1,,,quoted,,87028
62998,http://www.iol.co.za/news/crime-courts/too-many-still-driving-recklessly-mec-1.1799353,Too many still driving recklessly: MEC,42001.44375,2014/12/28,,,https://mma-dexter.code4sa.org/articles/62998,South Africa,,IOL,online,IOL,IOL,,,,,Tribune reporter,Journalist,anchor,,,person,Dipuo Peters,Female,Black,,Department of Transport,1.34,National Government,1,,,quoted,,87030
63009,http://www.iol.co.za/tonight/movies/sony-hack-not-an-act-of-war-obama-1.1797884,Sony hack not an act of war - Obama,41994.62292,2014/12/21,,,https://mma-dexter.code4sa.org/articles/63009,South Africa,,IOL,online,IOL,IOL,,,,,Reuters,Agency,anchor,,,person,Barack Obama,Male,Black,,"Ministry of Tourism, Environment and Natural Resources",1.21,National Government,1,,,quoted,,87039
63045,http://citizen.co.za/297265/nene-will-not-let-sars-derailed/,Nene will not let SARS be derailed,41994.62917,2014/12/21,,,https://mma-dexter.code4sa.org/articles/63045,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Nhlanhla Nene,Male,Black,,Department of Finance,1.14,National Government,1,,,quoted,,87059
63065,http://www.iol.co.za/too-many-still-driving-recklessly-mec-1.1799353,Too many still driving recklessly: MEC,42001.44375,2014/12/28,,,https://mma-dexter.code4sa.org/articles/63065,South Africa,,IOL,online,IOL,IOL,,,,,Tribune reporter,Journalist,anchor,,,person,Dipuo Peters,Female,Black,,Department of Transport,1.34,National Government,1,,,quoted,,87072
63074,http://www.iol.co.za/jaws-of-life-used-to-free-crash-victims-1.1797383,Jaws of life used to free crash victims,41992.45903,2014/12/19,,,https://mma-dexter.code4sa.org/articles/63074,South Africa,,IOL,online,IOL,IOL,,,,,Staff Writer,Journalist,anchor,,,person,Donald Grant,Male,White,,Department of Basic Education,1.7,National Government,1,,,quoted,,87079
63082,http://citizen.co.za/299436/zuma-hosts-christmas-party-seniors/,Zuma hosts Christmas party for seniors,42001.38611,2014/12/28,,,https://mma-dexter.code4sa.org/articles/63082,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87088
63085,http://mg.co.za/article/2014-12-21-nene-sars-still-a-model-public-institution,Nene: Sars still a model public institution,41994.62639,2014/12/21,,,https://mma-dexter.code4sa.org/articles/63085,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Nhlanhla Nene,Male,Black,,Department of Finance,1.14,National Government,1,,,quoted,,87089
63088,http://www.sabc.co.za/news/a/3782d10046a182f8b6e3b7883b554d2f/Can-Africa-turn-the-&quot;curse&quot;-of-big-animals-into-an-economic-blessing,"Can Africa turn the ""curse"" of big animals into an economic blessing?",41993.51111,2014/12/20,,,https://mma-dexter.code4sa.org/articles/63088,South Africa,,SABC News,online,SABC News,SABC,,,,,Ed Stoddard,Journalist,anchor,,,person,Edna Molewa,Female,Black,,Department of Water and Environmental  Affairs,1.35,National Government,1,,,quoted,,87093
63111,http://www.iol.co.za/aid-offering-to-neighbours-1.1797939,Aid offering to neighbours,41995.33333,2014/12/22,,,https://mma-dexter.code4sa.org/articles/63111,South Africa,,IOL,online,IOL,IOL,,,,,Reuters,Agency,anchor,,,person,Li Keqiang,Male,Other,,"Ministry of Tourism, Environment and Natural Resources",1.21,National Government,1,,,quoted,,87110
63159,http://www.iol.co.za/capetimes/sibling-s-painful-reminder-to-drive-safely-1.1799818,Sibling s painful reminder to drive safely,42003.27431,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63159,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Donald Grant,Male,White,,Department of Basic Education,1.7,National Government,1,,,quoted,,87142
63159,http://www.iol.co.za/capetimes/sibling-s-painful-reminder-to-drive-safely-1.1799818,Sibling s painful reminder to drive safely,42003.27431,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63159,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Dipuo Peters,Female,Black,,Department of Transport,1.34,National Government,1,,,quoted,,87143
63173,http://www.sabc.co.za/news/a/21ea4e0046adb3ba930bf338250c0ce1/Minister-talks-tough-amid-road-fatalities,Minister talks tough amid road fatalities,41997.45833,2014/12/24,,,https://mma-dexter.code4sa.org/articles/63173,South Africa,,SABC News,online,SABC News,SABC,,,,,Sphiwe Mkhize,Journalist,anchor,,,person,Dipuo Peters,Female,Black,,Department of Transport,1.34,National Government,1,,,quoted,,87150
63179,http://www.iol.co.za/we-are-always-at-risk-say-doctors-1.1799384,"We are always at risk, say doctors",42001.51736,2014/12/28,,,https://mma-dexter.code4sa.org/articles/63179,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Sbongiseni Dhlomo,Female,Black,,Department of Health,1.15,National Government,1,,,quoted,,87159
63186,http://www.citypress.co.za/news/south-africans-airasia-plane,No South Africans on AirAsia plane govt,42002.57639,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63186,South Africa,,City Press,print - weekly,City Press,City Press,,,,,"jono said, the Associated Press reported. - Sapa",Journalist,anchor,,,person,Clayson Monyela,Male,Black,,Department of International Relations and Cooperation,1.19,National Government,1,,,quoted,,87168
63193,http://www.enca.com/south-africa/zuma-hosts-6000-learners-annual-rdp-education-party,"Zuma hosts 6,000 learners for annual RDP education party",42003.33216,2014/12/30,,,https://mma-dexter.code4sa.org/articles/63193,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87173
63202,http://www.iol.co.za/cape-s-black-weekend-claims-23-lives-1.1797976,Cape's black weekend claims 23 lives,41995.36736,2014/12/22,,,https://mma-dexter.code4sa.org/articles/63202,South Africa,,IOL,online,IOL,IOL,,,,,Nontando Mposo,Journalist,anchor,,,person,Donald Grant,Male,White,,Department of Basic Education,1.7,National Government,1,,,quoted,,87178
63204,http://www.dispatchlive.co.za/news/dalindyebo-mends-fences-with-zuma,Dalindyebo mends fences with Zuma,42002,2014/12/29,,,https://mma-dexter.code4sa.org/articles/63204,South Africa,,Daily Dispatch,print - daily,Daily Dispatch,Daily Dispatch,,,,,Lulamile Feni,Journalist,anchor,,,person,Jacob Zuma,Male,Black,,Presidency,1.1,National Government,1,,,quoted,,87186
63236,http://www.dispatchlive.co.za/news/gifts-bring-cheer-to-rural-children,Gifts bring cheer to rural children,42006.27262,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63236,South Africa,,Daily Dispatch,print - daily,Daily Dispatch,Daily Dispatch,,,,,Unknown,Unknown,anchor,,,person,Sizwe Kupelo,Male,Black,,Department of Health,1.15,National Government,1,,,quoted,,87212
63238,http://www.iol.co.za/eleven-die-on-sa-roads-1.1798329,Festive season death toll at 25 - KwaZulu-Natal,42006.27352,2015/01/02,,,https://mma-dexter.code4sa.org/articles/63238,South Africa,,IOL,online,IOL,IOL,,,,,Unknown,Unknown,anchor,,,person,Donald Grant,Male,White,,Department of Basic Education,1.7,National Government,1,,,quoted,,87214
